bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
17_9300560_90017,file,"['/cmd_8pMeO', '/var/lib/docker/overlay2/f56fa8a207fbd337d1e5cc4f829e1b272c863354a98119412d7aac49a3c7314f/diff/cmd_8pMeO']","['/usr/bin/bash', '/bin/dash']","['/usr/bin/bash', '/cdk']","[1, 1, 1, 1, 1]","['read', 'open', 'perm_check']",['write'],"['./cdk', 'echo this_is_container > /tmp/my_host_file', 'run', 'mount-procfs', '/mnt/host_proc']","['/var/lib/docker/overlay2/f56fa8a207fbd337d1e5cc4f829e1b272c863354a98119412d7aac49a3c7314f/merged/cmd_8pMeO', '/bin/sh']",10,1,1
